turn_id,user_id,message,timestamp,ground_truth,v1_classified,v2_classified,v1_correct,v2_exact_correct,v2_semantic_correct,memories_found,has_prediction,pred_intent,pred_weight,latency_ms,has_error
332,user_new,Tailwind CSS 커스텀 테마 설정 방법,2026-05-01T21:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.609,1953,0
333,user_new,시크릿 매니저 HashiCorp Vault 도입,2026-05-01T21:10:00,knowledge_lookup,knowledge_lookup,dev_ops_request,1,0,0,5,1,knowledge_lookup,0.612,2692,0
334,user_new,네네,2026-05-01T21:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.614,1588,0
335,user_analyst,시각화 차트 어떤 타입이 좋을까?,2026-05-01T18:00:00,data_analysis,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.614,1363,0
336,user_analyst,MLflow로 실험 추적 설정,2026-05-01T18:05:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.616,1952,0
337,user_analyst,릴리스 가이드 문서화 진행 중,2026-05-01T18:10:00,document_drafting,knowledge_lookup,dev_ops_request,0,0,0,5,1,knowledge_lookup,0.618,1949,0
338,user_analyst,수고하셨습니다,2026-05-01T18:15:00,,knowledge_lookup,schedule_management,0,0,0,5,1,knowledge_lookup,0.621,1568,0
339,user_pm,JIRA-1234 이슈 상태 업데이트해줘,2026-05-02T18:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1925,0
340,user_pm,핫픽스 배포 후 이슈 클로즈 해줘,2026-05-02T18:05:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1496,0
341,user_pm,스프린트 플래닝 일정 조정해야 해,2026-05-02T18:10:00,scheduling,scheduling,strategic_planning,1,0,1,5,0,,,1772,0
342,user_dev,반응형 레이아웃 브레이크포인트 확인,2026-05-02T19:00:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.621,1464,0
343,user_dev,파티셔닝 적용 후 성능 개선 수치 확인,2026-05-02T19:05:00,knowledge_lookup,knowledge_lookup,task_status,1,0,0,5,1,knowledge_lookup,0.623,1435,0
344,user_dev,학습 데이터 전처리 파이프라인 구축,2026-05-02T19:10:00,knowledge_lookup,data_analysis,technical_consulting,0,0,1,5,0,,,1941,0
345,user_new,CI 파이프라인 통과 확인해줘,2026-05-02T19:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.621,1854,0
346,user_new,Storybook 컴포넌트 문서화 진행 상황,2026-05-02T19:05:00,knowledge_lookup,project_status,schedule_management,0,0,0,5,1,knowledge_lookup,0.667,2013,0
347,user_new,로그 수집 ELK 스택에서 Loki로 전환,2026-05-02T19:10:00,knowledge_lookup,knowledge_lookup,dev_ops_request,1,0,0,5,1,knowledge_lookup,0.618,3026,0
348,user_analyst,A/B 테스트 통계적 유의성 검증,2026-05-02T18:00:00,data_analysis,data_analysis,technical_consulting,1,0,0,5,0,,,2061,0
349,user_analyst,피처 엔지니어링 자동화 검토,2026-05-02T18:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.615,2112,0
350,user_analyst,API 문서 업데이트해야 해,2026-05-02T18:10:00,document_drafting,knowledge_lookup,schedule_management,0,0,0,5,1,knowledge_lookup,0.617,1789,0
351,user_pm,릴리스 노트에 포함할 이슈 목록 정리해줘,2026-05-03T20:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1839,0
352,user_pm,블로커 이슈 해결 상황 공유해줘,2026-05-03T20:05:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1893,0
353,user_pm,출장 일정 확인 좀 해줘,2026-05-03T20:10:00,scheduling,scheduling,schedule_management,1,0,1,5,0,,,1204,0
354,user_dev,쿼리 실행 계획 분석해봤는데 풀스캔 나와,2026-05-03T19:00:00,knowledge_lookup,data_analysis,schedule_management,0,0,0,5,0,,,1546,0
355,user_dev,모델 성능 메트릭 비교 결과 공유,2026-05-03T19:05:00,knowledge_lookup,team_communication,schedule_management,0,0,0,5,1,scheduling,1.0,1374,0
356,user_dev,반응형 레이아웃 브레이크포인트 확인,2026-05-03T19:10:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.617,1510,0
357,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-03T20:00:00,code_review,code_review,schedule_management,1,0,0,5,1,knowledge_lookup,0.846,1378,0
358,user_new,Tailwind CSS 커스텀 테마 설정 방법,2026-05-03T20:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.613,2099,0
359,user_new,인프라 비용 최적화 리포트 작성 중,2026-05-03T20:10:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.615,2048,0
360,user_analyst,대시보드 KPI 지표 정의 변경,2026-05-03T20:00:00,data_analysis,data_analysis,strategic_planning,1,0,0,5,0,,,1798,0
361,user_analyst,데이터 라벨링 품질 관리 방안,2026-05-03T20:05:00,knowledge_lookup,data_analysis,technical_consulting,0,0,1,5,0,,,1966,0
362,user_analyst,릴리스 가이드 문서화 진행 중,2026-05-03T20:10:00,document_drafting,knowledge_lookup,dev_ops_request,0,0,0,5,1,knowledge_lookup,0.612,1823,0
363,user_pm,JIRA-1234 이슈 상태 업데이트해줘,2026-05-04T20:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1831,0
364,user_pm,블로커 이슈 해결 상황 공유해줘,2026-05-04T20:05:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1763,0
365,user_pm,내일 재택근무 하겠습니다,2026-05-04T20:10:00,scheduling,knowledge_lookup,schedule_management,0,0,1,5,1,knowledge_lookup,0.612,1701,0
366,user_dev,인프라 비용 최적화 리포트 작성 중,2026-05-04T20:00:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.614,2004,0
367,user_dev,ORM N+1 문제 해결 방법,2026-05-04T20:05:00,knowledge_lookup,troubleshooting,technical_consulting,0,0,1,5,1,knowledge_lookup,0.667,1501,0
368,user_dev,시크릿 매니저 HashiCorp Vault 도입,2026-05-04T20:10:00,knowledge_lookup,knowledge_lookup,dev_ops_request,1,0,0,5,1,knowledge_lookup,0.611,2759,0
369,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-04T20:00:00,code_review,code_review,schedule_management,1,0,0,5,1,knowledge_lookup,0.857,1347,0
370,user_new,E2E 테스트 Playwright로 전환 검토 중,2026-05-04T20:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.608,1849,0
371,user_new,시크릿 매니저 HashiCorp Vault 도입,2026-05-04T20:10:00,knowledge_lookup,knowledge_lookup,dev_ops_request,1,0,0,5,1,knowledge_lookup,0.61,2540,0
372,user_analyst,시각화 차트 어떤 타입이 좋을까?,2026-05-04T20:00:00,data_analysis,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.612,1379,0
373,user_analyst,MLflow로 실험 추적 설정,2026-05-04T20:05:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.614,1827,0
374,user_analyst,API 문서 업데이트해야 해,2026-05-04T20:10:00,document_drafting,knowledge_lookup,schedule_management,0,0,0,5,1,knowledge_lookup,0.616,1734,0
375,user_pm,핫픽스 배포 후 이슈 클로즈 해줘,2026-05-05T21:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1399,0
376,user_pm,고객 피드백 기반 이슈 생성해야 해,2026-05-05T21:05:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1391,0
377,user_pm,팀 워크숍 날짜 투표 결과 알려줘,2026-05-05T21:10:00,scheduling,knowledge_lookup,schedule_management,0,0,1,5,1,knowledge_lookup,0.613,1820,0
378,user_dev,Docker 이미지 빌드 시간 단축 방법,2026-05-05T21:00:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.615,1781,0
379,user_dev,Redis 캐시 만료 전략 어떤 게 좋을까?,2026-05-05T21:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.617,1918,0
380,user_dev,모델 A/B 테스트 설계 방법,2026-05-05T21:10:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.619,1956,0
381,user_new,CI 파이프라인 통과 확인해줘,2026-05-05T19:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.621,1813,0
382,user_new,웹 접근성 WCAG 2.1 AA 기준 맞춰야 해,2026-05-05T19:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.622,2024,0
383,user_new,로그 수집 ELK 스택에서 Loki로 전환,2026-05-05T19:10:00,knowledge_lookup,knowledge_lookup,dev_ops_request,1,0,0,5,1,knowledge_lookup,0.624,2882,0
384,user_analyst,Pandas 데이터프레임 피벗 방법,2026-05-05T20:00:00,data_analysis,data_analysis,technical_consulting,1,0,0,5,0,,,1874,0
385,user_analyst,벡터 DB 임베딩 인덱싱 벤치마크,2026-05-05T20:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.621,2045,0
386,user_analyst,릴리스 가이드 문서화 진행 중,2026-05-05T20:10:00,document_drafting,knowledge_lookup,dev_ops_request,0,0,0,5,1,knowledge_lookup,0.623,1872,0
387,user_pm,스프린트 번다운 차트 확인해줘,2026-05-06T18:00:00,issue_tracking,knowledge_lookup,schedule_management,0,0,0,5,1,knowledge_lookup,0.625,2047,0
388,user_pm,SSL 인증서 갱신 일정 확인,2026-05-06T18:05:00,troubleshooting,scheduling,schedule_management,0,0,0,5,0,,,1778,0
389,user_pm,다음 주 수요일 2시에 팀 미팅 가능한지 확인해줘,2026-05-06T18:10:00,scheduling,scheduling,schedule_management,1,0,1,5,0,,,3249,0
390,user_dev,반응형 레이아웃 브레이크포인트 확인,2026-05-06T21:00:00,knowledge_lookup,knowledge_lookup,schedule_management,1,0,0,5,1,knowledge_lookup,0.624,1672,0
391,user_dev,모델 성능 메트릭 비교 결과 공유,2026-05-06T21:05:00,knowledge_lookup,team_communication,schedule_management,0,0,0,5,0,,,1363,0
392,user_dev,SSL 인증서 갱신 일정 확인,2026-05-06T21:10:00,troubleshooting,scheduling,schedule_management,0,0,0,5,0,,,1782,0
393,user_new,CI 파이프라인 통과 확인해줘,2026-05-06T21:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.623,1815,0
394,user_new,k8s 클러스터 HPA 설정 변경해야 해,2026-05-06T21:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.624,1806,0
395,user_new,OWASP Top 10 대응 현황 점검,2026-05-06T21:10:00,troubleshooting,project_status,schedule_management,0,0,0,5,1,knowledge_lookup,0.75,1889,0
396,user_analyst,SQL 쿼리 최적화 도움 필요,2026-05-06T21:00:00,data_analysis,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.623,1394,0
397,user_analyst,침투 테스트 결과 보고서,2026-05-06T21:05:00,troubleshooting,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.625,1808,0
398,user_pm,고객 피드백 기반 이슈 생성해야 해,2026-05-07T20:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1266,0
399,user_pm,보안 교육 이수 현황 확인,2026-05-07T20:05:00,troubleshooting,project_status,task_status,0,0,0,5,1,knowledge_lookup,0.75,1402,0
400,user_pm,출장 일정 확인 좀 해줘,2026-05-07T20:10:00,scheduling,scheduling,schedule_management,1,0,1,5,0,,,949,0
401,user_dev,Tailwind CSS 커스텀 테마 설정 방법,2026-05-07T20:00:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.625,1541,0
402,user_dev,피처 엔지니어링 자동화 검토,2026-05-07T20:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.627,1469,0
403,user_dev,침투 테스트 결과 보고서,2026-05-07T20:10:00,troubleshooting,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.629,1454,0
404,user_new,이 코드 리팩토링 방향 어때?,2026-05-07T19:00:00,code_review,knowledge_lookup,dev_ops_request,0,0,1,5,1,knowledge_lookup,0.629,1085,0
405,user_new,Terraform 모듈 리팩토링 계획 있어?,2026-05-07T19:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.63,1584,0
406,user_new,보안 교육 이수 현황 확인,2026-05-07T19:10:00,troubleshooting,project_status,task_status,0,0,0,5,1,knowledge_lookup,0.667,1457,0
407,user_analyst,SQL 쿼리 최적화 도움 필요,2026-05-07T19:00:00,data_analysis,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.629,1132,0
408,user_analyst,SSL 인증서 갱신 일정 확인,2026-05-07T19:05:00,troubleshooting,scheduling,schedule_management,0,0,0,5,0,,,1406,0
409,user_pm,릴리스 노트에 포함할 이슈 목록 정리해줘,2026-05-08T20:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1393,0
410,user_pm,침투 테스트 결과 보고서,2026-05-08T20:05:00,troubleshooting,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.626,1438,0
411,user_pm,다음 주 수요일 2시에 팀 미팅 가능한지 확인해줘,2026-05-08T20:10:00,scheduling,scheduling,schedule_management,1,0,1,5,0,,,2236,0
412,user_dev,슬로우 쿼리 로그 분석 결과 공유,2026-05-08T20:00:00,knowledge_lookup,data_analysis,schedule_management,0,0,0,5,0,,,1090,0
413,user_dev,모델 A/B 테스트 설계 방법,2026-05-08T20:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.62,1392,0
414,user_dev,인증/인가 체계 개선 방안,2026-05-08T20:10:00,troubleshooting,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.622,1554,0
415,user_new,유닛 테스트 커버리지 80% 넘겼어,2026-05-08T19:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.622,1086,0
416,user_new,k8s 클러스터 HPA 설정 변경해야 해,2026-05-08T19:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.624,1428,0
417,user_new,보안 취약점 스캔 결과 리뷰,2026-05-08T19:10:00,troubleshooting,code_review,task_status,0,0,0,5,1,knowledge_lookup,0.867,1482,0
418,user_analyst,코호트 분석 리포트 작성 중,2026-05-08T19:00:00,data_analysis,data_analysis,schedule_management,1,0,0,5,0,,,1408,0
419,user_analyst,OWASP Top 10 대응 현황 점검,2026-05-08T19:05:00,troubleshooting,project_status,schedule_management,0,0,0,5,1,knowledge_lookup,0.714,1553,0
420,user_pm,고객 피드백 기반 이슈 생성해야 해,2026-05-09T20:00:00,issue_tracking,issue_tracking,schedule_management,1,0,0,5,0,,,1086,0
421,user_pm,데이터 암호화 정책 업데이트,2026-05-09T20:05:00,troubleshooting,data_analysis,dev_ops_request,0,0,0,5,0,,,1417,0
422,user_pm,내일 재택근무 하겠습니다,2026-05-09T20:10:00,scheduling,knowledge_lookup,schedule_management,0,0,1,5,1,knowledge_lookup,0.621,1369,0
423,user_dev,파티셔닝 적용 후 성능 개선 수치 확인,2026-05-09T18:00:00,knowledge_lookup,knowledge_lookup,task_status,1,0,0,5,1,knowledge_lookup,0.623,1137,0
424,user_dev,추론 레이턴시 최적화 TensorRT 적용,2026-05-09T18:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.624,1461,0
425,user_dev,OWASP Top 10 대응 현황 점검,2026-05-09T18:10:00,troubleshooting,project_status,schedule_management,0,0,0,5,1,knowledge_lookup,0.714,1475,0
426,user_new,CI 파이프라인 통과 확인해줘,2026-05-09T21:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.622,1404,0
427,user_new,Docker 이미지 빌드 시간 단축 방법,2026-05-09T21:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.623,1371,0
428,user_new,보안 취약점 스캔 결과 리뷰,2026-05-09T21:10:00,troubleshooting,code_review,task_status,0,0,0,5,1,knowledge_lookup,0.875,1438,0
429,user_analyst,사용자 행동 퍼널 분석해줘,2026-05-09T20:00:00,data_analysis,data_analysis,task_status,1,0,0,5,0,,,1097,0
430,user_analyst,SSL 인증서 갱신 일정 확인,2026-05-09T20:05:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1315,0
431,user_pm,릴리스 노트에 포함할 이슈 목록 정리해줘,2026-05-10T21:00:00,issue_tracking,issue_tracking,ops_schedule_mgmt,1,0,0,5,0,,,1395,0
432,user_pm,SSL 인증서 갱신 일정 확인,2026-05-10T21:05:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1331,0
433,user_pm,다음 달 프로젝트 마일스톤 일정 정리해줘,2026-05-10T21:10:00,scheduling,scheduling,ops_schedule_mgmt,1,0,0,5,0,,,2055,0
434,user_dev,ORM N+1 문제 해결 방법,2026-05-10T21:00:00,knowledge_lookup,troubleshooting,technical_consulting,0,0,1,5,1,knowledge_lookup,0.714,1067,0
435,user_dev,배치 추론 스케줄링 설정,2026-05-10T21:05:00,knowledge_lookup,scheduling,technical_consulting,0,0,1,5,0,,,1173,0
436,user_dev,접근 로그 감사 결과 공유,2026-05-10T21:10:00,troubleshooting,team_communication,ops_schedule_mgmt,0,0,0,5,1,scheduling,0.667,1053,0
437,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-10T18:00:00,code_review,code_review,ops_schedule_mgmt,1,0,0,5,1,knowledge_lookup,0.824,1029,0
438,user_new,Docker 이미지 빌드 시간 단축 방법,2026-05-10T18:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.618,1372,0
439,user_new,SSL 인증서 갱신 일정 확인,2026-05-10T18:10:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1385,0
440,user_analyst,사용자 행동 퍼널 분석해줘,2026-05-10T20:00:00,data_analysis,data_analysis,task_status,1,0,0,5,0,,,992,0
441,user_analyst,인증/인가 체계 개선 방안,2026-05-10T20:05:00,troubleshooting,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.615,1521,0
442,user_pm,프로덕션 버그 리포트 들어왔어,2026-05-11T18:00:00,issue_tracking,issue_tracking,ops_schedule_mgmt,1,0,0,5,0,,,1392,0
443,user_pm,보안 취약점 스캔 결과 리뷰,2026-05-11T18:05:00,troubleshooting,code_review,task_status,0,0,0,5,1,knowledge_lookup,0.833,1490,0
444,user_pm,출장 일정 확인 좀 해줘,2026-05-11T18:10:00,scheduling,scheduling,ops_schedule_mgmt,1,0,0,5,0,,,942,0
445,user_dev,ORM N+1 문제 해결 방법,2026-05-11T21:00:00,knowledge_lookup,troubleshooting,technical_consulting,0,0,1,5,1,knowledge_lookup,0.625,1043,0
446,user_dev,Docker 이미지 빌드 시간 단축 방법,2026-05-11T21:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.615,1377,0
447,user_dev,SSL 인증서 갱신 일정 확인,2026-05-11T21:10:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1316,0
448,user_new,CI 파이프라인 통과 확인해줘,2026-05-11T20:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.612,1407,0
449,user_new,Docker 이미지 빌드 시간 단축 방법,2026-05-11T20:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.614,1369,0
450,user_new,SSL 인증서 갱신 일정 확인,2026-05-11T20:10:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1323,0
451,user_analyst,이상치 탐지 알고리즘 적용 결과,2026-05-11T19:00:00,data_analysis,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.613,1471,0
452,user_analyst,OWASP Top 10 대응 현황 점검,2026-05-11T19:05:00,troubleshooting,project_status,ops_schedule_mgmt,0,0,0,5,1,knowledge_lookup,0.556,1526,0
453,user_pm,QA에서 발견된 버그 3건 트래킹 시작,2026-05-12T19:00:00,issue_tracking,issue_tracking,bug_tracking,1,0,1,5,0,,,1638,0
454,user_pm,인증/인가 체계 개선 방안,2026-05-12T19:05:00,troubleshooting,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.61,1714,0
455,user_pm,다음 주 수요일 2시에 팀 미팅 가능한지 확인해줘,2026-05-12T19:10:00,scheduling,scheduling,ops_schedule_mgmt,1,0,0,5,0,,,2502,0
456,user_pm,ㅇㅇ,2026-05-12T19:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.608,1222,0
457,user_dev,Storybook 컴포넌트 문서화 진행 상황,2026-05-12T20:00:00,knowledge_lookup,project_status,ops_schedule_mgmt,0,0,0,5,1,knowledge_lookup,0.556,1742,0
458,user_dev,Terraform 모듈 리팩토링 계획 있어?,2026-05-12T20:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.608,1711,0
459,user_dev,데이터 암호화 정책 업데이트,2026-05-12T20:10:00,troubleshooting,data_analysis,ops_schedule_mgmt,0,0,0,5,0,,,1592,0
460,user_new,유닛 테스트 커버리지 80% 넘겼어,2026-05-12T21:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.605,1257,0
461,user_new,서비스 메시 Istio 적용 검토,2026-05-12T21:05:00,knowledge_lookup,knowledge_lookup,ops_schedule_mgmt,1,0,0,5,1,knowledge_lookup,0.607,1521,0
462,user_new,데이터 암호화 정책 업데이트,2026-05-12T21:10:00,troubleshooting,data_analysis,ops_schedule_mgmt,0,0,0,5,0,,,1637,0
463,user_analyst,이상치 탐지 알고리즘 적용 결과,2026-05-12T18:00:00,data_analysis,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.604,1677,0
464,user_analyst,보안 교육 이수 현황 확인,2026-05-12T18:05:00,troubleshooting,project_status,task_status,0,0,0,5,1,knowledge_lookup,0.636,1654,0
465,user_pm,이번 스프린트 미해결 이슈 몇 개야?,2026-05-13T18:00:00,issue_tracking,issue_tracking,task_status,1,0,0,5,0,,,1727,0
466,user_pm,SSL 인증서 갱신 일정 확인,2026-05-13T18:05:00,troubleshooting,scheduling,ops_schedule_mgmt,0,0,0,5,0,,,1503,0
467,user_pm,팀 워크숍 날짜 투표 결과 알려줘,2026-05-13T18:10:00,scheduling,knowledge_lookup,ops_schedule_mgmt,0,0,0,5,1,knowledge_lookup,0.599,1600,0
468,user_dev,파티셔닝 적용 후 성능 개선 수치 확인,2026-05-13T18:00:00,knowledge_lookup,knowledge_lookup,task_status,1,0,0,5,1,knowledge_lookup,0.599,1247,0
469,user_dev,배치 추론 스케줄링 설정,2026-05-13T18:05:00,knowledge_lookup,scheduling,technical_consulting,0,0,1,5,0,,,1257,0
470,user_dev,보안 취약점 스캔 결과 리뷰,2026-05-13T18:10:00,troubleshooting,code_review,task_status,0,0,0,5,1,knowledge_lookup,0.789,1738,0
471,user_new,CI 파이프라인 통과 확인해줘,2026-05-13T19:00:00,code_review,knowledge_lookup,task_status,0,0,0,5,1,knowledge_lookup,0.597,1701,0
472,user_new,서비스 메시 Istio 적용 검토,2026-05-13T19:05:00,knowledge_lookup,knowledge_lookup,ops_schedule_mgmt,1,0,0,5,1,knowledge_lookup,0.598,1591,0
473,user_new,데이터 암호화 정책 업데이트,2026-05-13T19:10:00,troubleshooting,data_analysis,ops_schedule_mgmt,0,0,0,5,0,,,1591,0
474,user_analyst,데이터 파이프라인 Airflow DAG 수정,2026-05-13T19:00:00,data_analysis,data_analysis,strategic_planning,1,0,0,5,0,,,1613,0
475,user_analyst,접근 로그 감사 결과 공유,2026-05-13T19:05:00,troubleshooting,team_communication,ops_schedule_mgmt,0,0,0,5,0,,,1233,0
476,user_pm,이번 스프린트 미해결 이슈 몇 개야?,2026-05-14T21:00:00,issue_tracking,issue_tracking,task_status,1,0,0,5,0,,,1652,0
477,user_pm,데이터 암호화 정책 업데이트,2026-05-14T21:05:00,troubleshooting,data_analysis,ops_schedule_mgmt,0,0,0,5,0,,,1432,0
478,user_pm,연차 신청 했는데 승인 됐나?,2026-05-14T21:10:00,scheduling,knowledge_lookup,ops_schedule_mgmt,0,0,0,5,1,knowledge_lookup,0.593,1059,0
479,user_dev,DB 마이그레이션 스크립트 작성 중이야,2026-05-14T20:00:00,knowledge_lookup,knowledge_lookup,ops_schedule_mgmt,1,0,0,5,1,knowledge_lookup,0.593,1564,0
480,user_dev,로그 수집 ELK 스택에서 Loki로 전환,2026-05-14T20:05:00,knowledge_lookup,knowledge_lookup,task_ops_mgmt,1,0,0,5,1,knowledge_lookup,0.595,2136,0
481,user_dev,보안 교육 이수 현황 확인,2026-05-14T20:10:00,troubleshooting,project_status,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.583,1411,0
482,user_new,유닛 테스트 커버리지 80% 넘겼어,2026-05-14T21:00:00,code_review,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.593,1105,0
483,user_new,블루그린 배포 vs 카나리 배포 결정,2026-05-14T21:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.594,2375,0
484,user_new,보안 취약점 스캔 결과 리뷰,2026-05-14T21:10:00,troubleshooting,code_review,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.8,1446,0
485,user_analyst,Pandas 데이터프레임 피벗 방법,2026-05-14T20:00:00,data_analysis,data_analysis,technical_consulting,1,0,0,5,0,,,1384,0
486,user_analyst,보안 교육 이수 현황 확인,2026-05-14T20:05:00,troubleshooting,project_status,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.583,1353,0
487,user_pm,스프린트 번다운 차트 확인해줘,2026-05-15T21:00:00,issue_tracking,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.593,1447,0
488,user_pm,보안 취약점 스캔 결과 리뷰,2026-05-15T21:05:00,troubleshooting,code_review,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.8,1439,0
489,user_pm,다음 달 프로젝트 마일스톤 일정 정리해줘,2026-05-15T21:10:00,scheduling,scheduling,task_ops_mgmt,1,0,0,5,0,,,2135,0
490,user_dev,트랜잭션 격리 수준 변경 검토 중,2026-05-15T18:00:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.591,1267,0
491,user_dev,데이터 라벨링 품질 관리 방안,2026-05-15T18:05:00,knowledge_lookup,data_analysis,technical_consulting,0,0,1,5,0,,,1474,0
492,user_dev,보안 교육 이수 현황 확인,2026-05-15T18:10:00,troubleshooting,project_status,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.615,1360,0
493,user_new,CI 파이프라인 통과 확인해줘,2026-05-15T21:00:00,code_review,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.589,1396,0
494,user_new,k8s 클러스터 HPA 설정 변경해야 해,2026-05-15T21:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.59,1401,0
